sozlesme_hesap_no;toplam_tuketim_kwh;ortalama_tuketim_kwh;medyan_tuketim_kwh;standart_sapma_kwh;minimum_tuketim_kwh;maksimum_tuketim_kwh;fatura_kayit_sayisi;ilce;hesap_sinifi;aktif_donem_sayisi;ilk_donem;son_donem;toplam_tuketim_yuzdelik;tuketim_segmenti
9503790611;162684,24;4396,871351351351;243,07;7901,555242845536;0,0;29059,95;37;GÖYNÜCEK;Tarımsal Faaliyetler (Kooperatif);31;2023-01-01;2025-07-01;99,7560975609756;En yüksek %5
3016370746;160637,52;5737,0542857142855;5867,035;2407,2849982830717;0,0;10302,55;28;GÖYNÜCEK;Resmi Daire;22;2023-01-01;2024-10-01;99,75256274301873;En yüksek %5
6917437411;159034,89;4543,854;282,72;8194,173874980143;0,0;34030,41;35;GÜMÜŞHACIKÖY;Tarımsal Faaliyetler (Şahıs);31;2023-01-01;2025-07-01;99,74902792506187;En yüksek %5
3567986382;155150,58;4701,532727272727;3259,56;4786,767380006621;0,0;14291,49;33;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;29;2023-01-01;2025-05-01;99,74549310710499;En yüksek %5
9846312730;149135,92;4142,664444444445;4792,0;1932,0549294120483;0,0;6306,48;36;GÜMÜŞHACIKÖY;1 SAYILI CETVELDE YER ALAN KAMU İDARESİ;31;2023-01-01;2025-07-01;99,74195828914812;En yüksek %5
6998201234;146021,25;3946,5202702702704;4819,85;1984,0182124030878;0,0;6097,4;37;GÜMÜŞHACIKÖY;Resmi Üniversite,Yük.Okul,Kurs,Yurt,Okul;31;2023-01-01;2025-07-01;99,73842347119123;En yüksek %5
6762264331;145501,01;2645,472909090909;2437,45;945,3443737223051;1173,54;4977,58;55;GÖYNÜCEK;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;99,73488865323435;En yüksek %5
2601577861;145336,27;3544,7870731707317;273,6;7450,673218726025;0,0;31193,36;41;GÖYNÜCEK;Tarımsal Faaliyetler (Kooperatif);25;2023-01-01;2025-01-01;99,73135383527747;En yüksek %5
6235549467;144996,31;2338,6501612903226;2609,5550000000003;2157,4683041764956;0,0;6091,5;62;GÜMÜŞHACIKÖY;1 SAYILI CETVELDE YER ALAN KAMU İDARESİ;31;2023-01-01;2025-07-01;99,72781901732061;En yüksek %5
6599388803;144112,66;3792,438421052632;4481,805;2081,281803508034;0,0;6250,42;38;GÜMÜŞHACIKÖY;1 SAYILI CETVELDE YER ALAN KAMU İDARESİ;31;2023-01-01;2025-07-01;99,72428419936374;En yüksek %5
6548493667;141120,23;4150,595;282,72;7469,992053241584;0,0;26820,46;34;GÜMÜŞHACIKÖY;Tarımsal Faaliyetler (Şahıs);31;2023-01-01;2025-07-01;99,72074938140686;En yüksek %5
6528962105;141115,35;3067,725;368,16;6684,917097383317;0,0;29409,02;46;GÜMÜŞHACIKÖY;Tarımsal Faaliyetler (Kooperatif);31;2023-01-01;2025-07-01;99,71721456344999;En yüksek %5
6267137210;140680,56;9378,704;18,72;19269,87646200626;0,0;62865,44;15;GÖYNÜCEK;Tarımsal Faaliyetler (Kooperatif);13;2023-01-01;2024-01-01;99,71367974549311;En yüksek %5
6736867038;138134,88;3541,92;4596,72;2384,860641966319;0,0;6955,76;39;GÖYNÜCEK;1 SAYILI CETVELDE YER ALAN KAMU İDARESİ;31;2023-01-01;2025-07-01;99,71014492753623;En yüksek %5
3222551033;136917,27;4889,902499999999;5377,365;2496,256185605756;0,0;8515,08;28;GÖYNÜCEK;1 SAYILI CETVELDE YER ALAN KAMU İDARESİ;23;2023-09-01;2025-07-01;99,70661010957936;En yüksek %5
402951254;131081,64;3972,1709090909094;3076,68;3248,4753767617312;0,0;15144,84;33;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;99,70307529162248;En yüksek %5
4429094065;129601,08;2644,92;80,07;6171,896700090123;0,0;29239,69;49;GÖYNÜCEK;Tarımsal Faaliyetler (Şahıs);31;2023-01-01;2025-07-01;99,6995404736656;En yüksek %5
6359767988;129593,22;2879,8493333333336;570,96;5705,176920588878;-552,4;25098,78;45;GÜMÜŞHACIKÖY;Tarımsal Faaliyetler (Kooperatif);31;2023-01-01;2025-07-01;99,69600565570873;En yüksek %5
9704657776;124371,93;3109,29825;273,6;5905,258147646299;-191,52;24143,4;40;GÜMÜŞHACIKÖY;Tarımsal Faaliyetler (Şahıs);31;2023-01-01;2025-07-01;99,69247083775186;En yüksek %5
5248203481;124201,06;2822,7513636363637;580,32;4866,039201313429;-833,4;15673,35;44;GÜMÜŞHACIKÖY;Tarımsal Faaliyetler (Kooperatif);31;2023-01-01;2025-07-01;99,68893601979498;En yüksek %5
1726497150;122449,13;6444,69105263158;7649,74;5650,59799625461;0,0;14940,93;19;GÖYNÜCEK;Mesken;17;2023-09-01;2025-01-01;99,6854012018381;En yüksek %5
9602168655;122400,2;15300,025;15033,535;5580,9121725804935;6097,14;26051,76;8;GÜMÜŞHACIKÖY;Aritma Tesisleri;8;2024-12-01;2025-07-01;99,68186638388123;En yüksek %5
9213002645;120529,01;3257,540810810811;282,72;5413,379280142846;0,0;19482,54;37;GÜMÜŞHACIKÖY;Tarımsal Faaliyetler (Şahıs);31;2023-01-01;2025-07-01;99,67833156592435;En yüksek %5
6818802020;119621,12;2917,5882926829267;570,96;5916,021380582099;0,0;26609,68;41;GÜMÜŞHACIKÖY;Tarımsal Faaliyetler (Kooperatif);31;2023-01-01;2025-07-01;99,67479674796748;En yüksek %5
3627541628;119272,28;1923,7464516129032;1674,3400000000001;1313,6927673548018;0,0;5743,51;62;GÜMÜŞHACIKÖY;1 SAYILI CETVELDE YER ALAN KAMU İDARESİ;31;2023-01-01;2025-07-01;99,6712619300106;En yüksek %5
9065247012;119233,81;4769,3524;2301,38;4757,195330795657;119,58;13385,99;25;GÖYNÜCEK;Mesken;12;2024-08-01;2025-07-01;99,66772711205373;En yüksek %5
9687437991;118943,14;3604,337575757576;1349,09;4092,881656927389;0,0;12944,96;33;GÖYNÜCEK;Tarımsal Faaliyetler (Şahıs);31;2023-01-01;2025-07-01;99,66419229409685;En yüksek %5
9486062594;117775,84;2403,5885714285714;2325,89;826,8258408087926;1033,08;5213,5;49;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;25;2023-01-01;2025-01-01;99,66065747613997;En yüksek %5
5215146776;116476,47;3639,8896875;3689,165;732,8252003761546;0,0;4447,99;32;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;99,65712265818311;En yüksek %5
4481584875;115944,79;2520,5389130434783;149,07999999999998;6488,970708729023;0,0;37926,07;46;GÖYNÜCEK;Tarımsal Faaliyetler (Kooperatif);31;2023-01-01;2025-07-01;99,65358784022624;En yüksek %5
6042618097;115914,04000000001;19319,006666666668;6906,2;25025,574486930498;0,0;52870,76;6;GÖYNÜCEK;Tarımsal Faaliyetler (Kooperatif);6;2025-02-01;2025-07-01;99,65005302226936;En yüksek %5
5064375455;114302,34;3361,8335294117646;1514,175;4059,51067434046;0,0;15559,17;34;GÜMÜŞHACIKÖY;Tarımsal Faaliyetler (Şahıs);31;2023-01-01;2025-07-01;99,64651820431247;En yüksek %5
672875844;114118,26;3935,1124137931033;4038,65;1825,0484168091368;34,16;8222,5;29;HAMAMÖZÜ;Ticari Faaliyet - Yazıhane;18;2024-02-01;2025-07-01;99,6429833863556;En yüksek %5
9124884995;112840,5;4513,62;4718,08;856,7024762765269;2698,01;5814,97;25;GÖYNÜCEK;Ticari Faaliyet - Yazıhane;25;2023-01-01;2025-01-01;99,63944856839872;En yüksek %5
3694752411;111703,87;2597,764418604651;2492,47;1314,870767334918;763,74;6030,17;43;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;26;2023-06-01;2025-07-01;99,63591375044186;En yüksek %5
9827363930;110416,58;1810,107868852459;1711,27;1076,2152724743544;0,0;4323,79;61;GÜMÜŞHACIKÖY;Resmi Üniversite,Yük.Okul,Kurs,Yurt,Okul;31;2023-01-01;2025-07-01;99,63237893248498;En yüksek %5
7169033507;109164,31;3411,3846875;3168,19;1415,1320901779848;727,5;6434,94;32;GÖYNÜCEK;Köy İçme Suyu Temini ve Dağıtımı Tesisi;31;2023-01-01;2025-07-01;99,6288441145281;En yüksek %5
1210479518;108807,89;2266,831041666667;2022,3;928,167481095261;976,15;4327,15;48;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;25;2023-01-01;2025-01-01;99,62530929657123;En yüksek %5
3062857234;108419,51000000001;2930,257027027027;282,72;5347,94181837787;0,0;23797,64;37;GÜMÜŞHACIKÖY;Tarımsal Faaliyetler (Kooperatif);31;2023-01-01;2025-07-01;99,62177447861436;En yüksek %5
871194984;108073,49;2161,4698000000003;386,88;4169,305142012295;0,0;16660,43;50;GÜMÜŞHACIKÖY;Tarımsal Faaliyetler (Kooperatif);31;2023-01-01;2025-07-01;99,61823966065748;En yüksek %5
2184634705;107752,05;3169,1779411764705;282,72;4905,277221349428;0,0;14439,84;34;GÖYNÜCEK;Tarımsal Faaliyetler (Kooperatif);31;2023-01-01;2025-07-01;99,61470484270059;En yüksek %5
1029316858;107121,98;2678,0495;38,03;3811,3806050233898;0,0;12484,84;40;HAMAMÖZÜ;İçme-Kullanma Suyu (Belediye);31;2023-01-01;2025-07-01;99,61117002474373;En yüksek %5
1083575032;106785,77;1750,586393442623;1728,58;913,4235752176766;0,0;3899,2;61;HAMAMÖZÜ;1 SAYILI CETVELDE YER ALAN KAMU İDARESİ;31;2023-01-01;2025-07-01;99,60763520678685;En yüksek %5
6732395195;103671,89;3049,1732352941176;2158,6000000000004;2724,3949443063398;0,0;10101,37;34;GÜMÜŞHACIKÖY;Resmi Daire;13;2024-07-01;2025-07-01;99,60410038882998;En yüksek %5
8932718346;103468,45;2956,2414285714285;2961,16;1900,4389597950053;0,0;7208,6;35;GÖYNÜCEK;Köy İçme Suyu Temini ve Dağıtımı Tesisi;31;2023-01-01;2025-07-01;99,6005655708731;En yüksek %5
6923475568;102724,04000000001;3313,6787096774196;282,72;5539,951387026028;0,0;19885,36;31;GÜMÜŞHACIKÖY;Tarımsal Faaliyetler (Şahıs);31;2023-01-01;2025-07-01;99,59703075291623;En yüksek %5
8518277482;101399,26999999999;1988,2209803921567;45,6;6967,6831355446275;-278,16;45289,93;51;GÖYNÜCEK;Tarımsal Faaliyetler (Şahıs);29;2023-01-01;2025-05-01;99,59349593495935;En yüksek %5
2413334638;99413,2;3206,877419354839;1861,6;3114,016682376603;171,12;10769,1;31;GÜMÜŞHACIKÖY;Köy İçme Suyu Temini ve Dağıtımı Tesisi;31;2023-01-01;2025-07-01;99,58996111700247;En yüksek %5
9628297511;98498,85;3177,3822580645165;3112,14;664,1839046364075;2004,12;4599,3;31;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;99,5864262990456;En yüksek %5
6116710052;97656,7;1600,9295081967214;1593,55;850,4316231683498;0,0;3806,07;61;HAMAMÖZÜ;1 SAYILI CETVELDE YER ALAN KAMU İDARESİ;31;2023-01-01;2025-07-01;99,58289148108872;En yüksek %5
3343880840;97219,3;2209,5295454545453;283,88;3885,8439204229703;4,57;13518,78;44;GÖYNÜCEK;Tarımsal Faaliyetler (Şahıs);31;2023-01-01;2025-07-01;99,57935666313185;En yüksek %5
6812006877;95708,55;3828,342;3704,97;744,2508242241545;2325,21;5895,48;25;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;25;2023-01-01;2025-01-01;99,57582184517497;En yüksek %5
1789212097;95367,54;3532,131111111111;3624,9;739,541511007032;71,76;4179,16;27;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;27;2023-01-01;2025-03-01;99,5722870272181;En yüksek %5
638713038;94743,81;31581,27;36373,05;20472,232348945243;9138,15;49232,61;3;GÜMÜŞHACIKÖY;Sanayi;3;2023-03-01;2023-05-01;99,56875220926122;En yüksek %5
5919836130;92452,4;2568,1222222222223;2741,2799999999997;1372,1832350759473;0,0;5130,0;36;GÖYNÜCEK;1 SAYILI CETVELDE YER ALAN KAMU İDARESİ;31;2023-01-01;2025-07-01;99,56521739130434;En yüksek %5
6811852497;92434,54000000001;2801,046666666667;174,56;5786,5885762180005;0,0;22031,92;33;GÜMÜŞHACIKÖY;Tarımsal Faaliyetler (Şahıs);31;2023-01-01;2025-07-01;99,56168257334748;En yüksek %5
3152930545;92346,59;1649,0462499999999;226,01999999999998;4698,830236536269;0,0;23106,19;56;GÜMÜŞHACIKÖY;Tarımsal Faaliyetler (Şahıs);31;2023-01-01;2025-07-01;99,5581477553906;En yüksek %5
4561816480;91045,97;3034,8656666666666;85,17;6707,322461741647;-394,71;26472,25;30;GÖYNÜCEK;Tarımsal Faaliyetler (Kooperatif);16;2024-04-01;2025-07-01;99,55461293743372;En yüksek %5
1658221649;90358,35;22589,5875;20689,65;23634,892918993555;559,95;48419,1;4;GÖYNÜCEK;Tarımsal Faaliyetler (Kooperatif);4;2025-04-01;2025-07-01;99,55107811947684;En yüksek %5
5698303398;89231,66;2549,476;2931,98;1092,119535658017;41,68;4089,46;35;GÖYNÜCEK;Köy İçme Suyu Temini ve Dağıtımı Tesisi;31;2023-01-01;2025-07-01;99,54754330151997;En yüksek %5
3701135057;88460,51;1923,0545652173912;1052,44;2119,0452118145686;0,0;8694,99;46;GÖYNÜCEK;Şantiye ve Geçici Aboneler;27;2023-05-01;2025-07-01;99,54400848356309;En yüksek %5
1932208179;88225,5;1604,1;1558,16;876,4287527063284;0,0;5172,32;55;GÖYNÜCEK;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;99,54047366560623;En yüksek %5
7567995807;87222,94;1585,8716363636363;1501,25;673,1135072673786;801,42;3616,42;55;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;99,53693884764935;En yüksek %5
4153995008;86971,14;43485,57;43485,57;11389,199218944232;35432,19;51538,95;2;GÜMÜŞHACIKÖY;Tarımsal Faaliyetler (Kooperatif);2;2025-06-01;2025-07-01;99,53340402969248;En yüksek %5
3316885506;85052,45999999999;2180,8323076923075;156,23;4141,128780629785;0,0;15455,25;39;GÖYNÜCEK;Tarımsal Faaliyetler (Şahıs);31;2023-01-01;2025-07-01;99,5298692117356;En yüksek %5
9009806184;84538,74;1483,1357894736843;1360,95;715,476121668909;0,0;4154,22;57;GÖYNÜCEK;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;99,52633439377873;En yüksek %5
8529862611;84349,55;2409,9871428571428;171,12;4317,29295965285;0,0;17292,4;35;GÜMÜŞHACIKÖY;Tarımsal Faaliyetler (Kooperatif);31;2023-01-01;2025-07-01;99,52279957582184;En yüksek %5
6876120025;84177,15;3507,38125;3236,085;826,3002675062972;2431,65;5163,52;24;GÜMÜŞHACIKÖY;Resmi Daire;24;2023-01-01;2024-12-01;99,51926475786496;En yüksek %5
518486459;83889,42;2267,2816216216215;2480,88;1139,933460842034;0,0;3590,01;37;GÜMÜŞHACIKÖY;1 SAYILI CETVELDE YER ALAN KAMU İDARESİ;31;2023-01-01;2025-07-01;99,5157299399081;En yüksek %5
7808920049;81795,78;2337,0222857142858;282,72;3865,5390137067225;0,0;13876,88;35;GÜMÜŞHACIKÖY;Tarımsal Faaliyetler (Kooperatif);31;2023-01-01;2025-07-01;99,51219512195122;En yüksek %5
1466860245;80908,2;2311,662857142857;1,06;6224,582116530145;0,0;29145,96;35;GÖYNÜCEK;Tarımsal Faaliyetler (Kooperatif);31;2023-01-01;2025-07-01;99,50866030399435;En yüksek %5
4087392141;80841,07;4254,793157894737;2037,28;5889,204082510314;41,01;21346,9;19;GÖYNÜCEK;Tarımsal Faaliyetler (Şahıs);16;2024-04-01;2025-07-01;99,50512548603747;En yüksek %5
2443611262;80345,98;1460,836;1446,24;543,0422493576419;619,93;2660,05;55;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;99,5015906680806;En yüksek %5
6835703759;77027,22;1283,787;253,08;3005,3617344849026;0,0;14321,23;60;GÜMÜŞHACIKÖY;Tarımsal Faaliyetler (Şahıs);31;2023-01-01;2025-07-01;99,49805585012372;En yüksek %5
1177919116;75604,9;1303,5327586206895;1072,68;1043,5609781808298;-1269,59;4542,0;58;GÖYNÜCEK;Süt Toplama Merkezi;31;2023-01-01;2025-07-01;99,49452103216684;En yüksek %5
8058294127;75303,47;1195,2931746031745;1097,61;446,35060150870044;41,31;2302,88;63;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;99,49098621420997;En yüksek %5
2571531174;74074,62;2389,503870967742;2088,63;908,4989674537425;1262,4;4014,39;31;GÜMÜŞHACIKÖY;Köy İçme Suyu Temini ve Dağıtımı Tesisi;31;2023-01-01;2025-07-01;99,48745139625309;En yüksek %5
3378588074;73883,45999999999;2173,0429411764703;2076,4849999999997;1169,4150470486577;9,65;6255,74;34;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;18;2023-09-01;2025-02-01;99,48391657829622;En yüksek %5
2474369008;73191,97;1978,1613513513514;269,04;4014,984356518689;0,0;15285,5;37;GÜMÜŞHACIKÖY;Tarımsal Faaliyetler (Şahıs);31;2023-01-01;2025-07-01;99,48038176033934;En yüksek %5
7538781560;73170,76;1701,6455813953487;5,24;4864,119281374046;0,0;23580,31;43;GÖYNÜCEK;Tarımsal Faaliyetler (Kooperatif);31;2023-01-01;2025-07-01;99,47684694238247;En yüksek %5
2161949404;72649,34;1911,8247368421053;2177,12;983,2379937069396;0,0;3078,1;38;GÖYNÜCEK;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;99,47331212442559;En yüksek %5
878896143;71957,97;8994,74625;11774,7;5383,078765475431;0,0;13855,59;8;GÜMÜŞHACIKÖY;Sanayi;7;2023-01-01;2023-07-01;99,46977730646871;En yüksek %5
1864133119;71643,35;2046,9528571428573;2003,93;1025,4735245544787;241,73;4473,94;35;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;22;2023-10-01;2025-07-01;99,46624248851185;En yüksek %5
8739115102;71586,06;1193,1009999999999;1194,155;601,1504110994891;0,0;2628,41;60;GÜMÜŞHACIKÖY;1 SAYILI CETVELDE YER ALAN KAMU İDARESİ;31;2023-01-01;2025-07-01;99,46270767055496;En yüksek %5
4112371839;71500,18;1881,5836842105261;1892,24;1650,8346634754207;0,0;5459,69;38;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;28;2023-04-01;2025-07-01;99,45917285259809;En yüksek %5
4593967687;70119,83;1402,3966;1222,775;941,0350265501951;0,0;3996,66;50;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;99,45563803464121;En yüksek %5
230517393;70029,49;1429,1732653061226;1389,03;600,356705514132;645,81;3279,55;49;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;26;2023-01-01;2025-02-01;99,45210321668434;En yüksek %5
8055976608;69965,38;2057,805294117647;1931,595;875,4167167982977;420,82;3341,94;34;GÖYNÜCEK;Köy İçme Suyu Temini ve Dağıtımı Tesisi;31;2023-01-01;2025-07-01;99,44856839872746;En yüksek %5
1344465181;69905,95;1941,8319444444444;2154,785;1093,951691620324;0,0;3552,94;36;GÖYNÜCEK;Belediye;19;2024-01-01;2025-07-01;99,4450335807706;En yüksek %5
2719102396;69646,54000000001;2321,551333333334;2769,075;1152,0250303486837;2,76;4136,29;30;GÖYNÜCEK;Ticari Faaliyet - Yazıhane;24;2023-01-01;2024-12-01;99,44149876281372;En yüksek %5
6264705937;69590,08;1242,68;1102,4050000000002;706,098022947883;365,54;3067,47;56;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;99,43796394485685;En yüksek %5
3958780667;69459,03;2240,613870967742;2359,53;834,78420924483;0,0;3464,07;31;HAMAMÖZÜ;Ticari Faaliyet - Yazıhane;29;2023-01-01;2025-05-01;99,43442912689996;En yüksek %5
2806234639;68883,89;1252,4343636363635;1144,08;491,506331460533;640,64;2975,21;55;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;99,43089430894308;En yüksek %5
5208366875;67908,31999999999;1113,2511475409835;1010,13;677,1124128732204;0,0;2894,74;61;GÜMÜŞHACIKÖY;1 SAYILI CETVELDE YER ALAN KAMU İDARESİ;31;2023-01-01;2025-07-01;99,4273594909862;En yüksek %5
5019771436;67043,06;1047,5478125;175,24;1633,6046563842237;6,33;6289,73;64;GÜMÜŞHACIKÖY;Tarımsal Faaliyetler (Şahıs);31;2023-01-01;2025-07-01;99,42382467302934;En yüksek %5
9497428995;65761,92;2740,08;2622,575;334,89575836954543;2300,34;3716,98;24;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;24;2023-01-01;2024-12-01;99,42028985507247;En yüksek %5
4090757838;64613,06;4970,235384615385;4806,61;568,6829335346629;4455,21;6455,97;13;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;13;2023-01-01;2024-01-01;99,41675503711559;En yüksek %5
3491718661;64020,89;4268,059333333334;5788,03;3184,7467674133095;0,0;7468,83;15;GÖYNÜCEK;1 SAYILI CETVELDE YER ALAN KAMU İDARESİ;10;2024-10-01;2025-07-01;99,41322021915872;En yüksek %5
3987336706;64011,66;1016,0580952380953;1000,64;381,3573228354011;32,35;1826,95;63;GÜMÜŞHACIKÖY;Şantiye ve Geçici Aboneler;31;2023-01-01;2025-07-01;99,40968540120184;En yüksek %5
4001853264;63936,2;1998,00625;168,36;3710,708678112274;0,0;13438,24;32;GÜMÜŞHACIKÖY;Tarımsal Faaliyetler (Şahıs);31;2023-01-01;2025-07-01;99,40615058324497;En yüksek %5
3424547356;63491,49;1814,0425714285714;1813,45;1226,1325881748553;2,76;4222,66;35;GÖYNÜCEK;Köy İçme Suyu Temini ve Dağıtımı Tesisi;31;2023-01-01;2025-07-01;99,40261576528809;En yüksek %5
6197057422;63449,49;1040,1555737704919;1043,35;410,9710460017209;0,0;2629,52;61;GÖYNÜCEK;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;99,39908094733121;En yüksek %5
3009553673;62353,35;1154,6916666666666;1097,735;559,6967664752318;0,0;2686,95;54;HAMAMÖZÜ;Köy İçme Suyu Temini ve Dağıtımı Tesisi;31;2023-01-01;2025-07-01;99,39554612937434;En yüksek %5
2495470075;62042,62;1034,0436666666667;816,395;785,1277696579217;0,0;3704,3;60;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;99,39201131141746;En yüksek %5
3236761037;62005,01;1127,3638181818183;956,44;560,3818223764636;449,96;3291,4;55;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;99,38847649346059;En yüksek %5
2352286186;61984,729999999996;1033,0788333333333;860,335;752,8011103354887;0,0;3916,84;60;GÖYNÜCEK;1 SAYILI CETVELDE YER ALAN KAMU İDARESİ;31;2023-01-01;2025-07-01;99,38494167550371;En yüksek %5
286704212;61960,31;1440,937441860465;1291,08;1050,1138607995326;0,0;4147,53;43;GÜMÜŞHACIKÖY;1 SAYILI CETVELDE YER ALAN KAMU İDARESİ;23;2023-09-01;2025-07-01;99,38140685754684;En yüksek %5
2839035107;61451,35;12290,27;7177,05;12760,244499058394;0,0;28405,55;5;GÖYNÜCEK;Tarımsal Faaliyetler (Kooperatif);5;2025-03-01;2025-07-01;99,37787203958996;En yüksek %5
5429013064;61282,69;1857,0512121212123;1735,38;765,9467332073326;0,0;4477,33;33;GÖYNÜCEK;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;99,37433722163308;En yüksek %5
1721934121;60809,14;1048,433448275862;954,275;584,5799703807486;0,0;3080,33;58;GÖYNÜCEK;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;99,37080240367621;En yüksek %5
5779239220;60498,93;1951,5783870967741;1990,94;59,04174710021007;1798,27;1990,94;31;GÜMÜŞHACIKÖY;1 SAYILI CETVELDE YER ALAN KAMU İDARESİ;31;2023-01-01;2025-07-01;99,36726758571933;En yüksek %5
5680564965;60205,21;1254,2752083333332;1229,7150000000001;402,2116508833858;705,1;2320,75;48;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;25;2023-01-01;2025-01-01;99,36373276776246;En yüksek %5
7875190137;59758,48;2489,936666666667;2506,52;210,13240642957484;1938,12;3031,32;24;GÖYNÜCEK;Ticari Faaliyet - Yazıhane;24;2023-01-01;2024-12-01;99,36019794980558;En yüksek %5
7066290602;59606,62;1862,706875;620,4200000000001;4167,762434365237;0,0;20728,0;32;GÜMÜŞHACIKÖY;İçme-Kullanma Suyu (Belediye);31;2023-01-01;2025-07-01;99,3566631318487;En yüksek %5
8911080542;59365,44;1855,17;2254,185;723,3138320348252;0,0;2692,41;32;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;99,35312831389183;En yüksek %5
2619628633;59116,08;1285,1321739130435;531,045;1560,9060341579577;0,0;5891,49;46;GÖYNÜCEK;Köy İçme Suyu Temini ve Dağıtımı Tesisi;31;2023-01-01;2025-07-01;99,34959349593497;En yüksek %5
6178059196;58745,29;979,0881666666667;905,8;630,7840006985432;0,0;3207,03;60;GÜMÜŞHACIKÖY;Belediye;31;2023-01-01;2025-07-01;99,34605867797809;En yüksek %5
1494408692;57722,91;1131,8217647058825;905,38;775,3754548287064;137,33;3493,49;51;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;99,3425238600212;En yüksek %5
9507559197;57682,02;1177,184081632653;1087,44;408,6605091990496;652,46;2750,01;49;GÖYNÜCEK;Ticari Faaliyet - Yazıhane;26;2023-01-01;2025-02-01;99,33898904206433;En yüksek %5
9525477121;57325,04;1023,6614285714286;821,4;728,5994465783554;320,59;4056,97;56;HAMAMÖZÜ;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;99,33545422410745;En yüksek %5
6487713021;57272,39000000001;2727,256666666667;18,72;8085,539582736166;0,0;32259,33;21;GÖYNÜCEK;Tarımsal Faaliyetler (Kooperatif);13;2023-01-01;2024-01-01;99,33191940615058;En yüksek %5
6742554204;56481,240000000005;11296,248000000001;10766,4;10994,800971601078;547,44;24918,72;5;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;4;2025-04-01;2025-07-01;99,32838458819371;En yüksek %5
5108723651;55671,49;1465,0392105263156;1028,4;1865,652436520252;-383,0;6781,2;38;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;29;2023-01-01;2025-05-01;99,32484977023684;En yüksek %5
635891372;55368,37;3954,8835714285715;4041,795;1491,760056064942;0,0;6304,56;14;GÖYNÜCEK;Ticari Faaliyet - Yazıhane;13;2023-01-01;2024-01-01;99,32131495227996;En yüksek %5
5184275272;55305,66;953,5458620689656;852,77;512,7147773185621;0,0;1994,8;58;HAMAMÖZÜ;1 SAYILI CETVELDE YER ALAN KAMU İDARESİ;31;2023-01-01;2025-07-01;99,31778013432309;En yüksek %5
5830580526;55098,3;1252,234090909091;467,495;1498,042380624015;0,0;4626,3;44;GÖYNÜCEK;Tarımsal Faaliyetler (Şahıs);31;2023-01-01;2025-07-01;99,31424531636621;En yüksek %5
5862119755;54968,659999999996;886,5912903225806;830,24;288,6541999562904;443,44;1483,12;62;GÜMÜŞHACIKÖY;Ticari Faaliyet - Yazıhane;31;2023-01-01;2025-07-01;99,31071049840932;En yüksek %5
